,time,2dmu,2dmv
0,0.0,0.505,0.465
1,0.0,0.505,0.465
2,0.0,0.505,0.465
3,0.0,0.505,0.465
4,0.0,0.505,0.465
5,0.0,0.505,0.465
6,0.0,0.505,0.464
7,0.0,0.505,0.464
8,0.0,0.505,0.464
9,0.0,0.505,0.464
10,0.0,0.505,0.464
11,0.0,0.505,0.464
12,0.0,0.505,0.464
13,0.0,0.505,0.464
14,0.0,0.505,0.464
15,0.0,0.505,0.464
16,0.0,0.505,0.464
17,0.0,0.505,0.464
18,0.0,0.505,0.464
19,0.0,0.505,0.464
20,0.0,0.505,0.464
21,0.0,0.505,0.464
22,0.0,0.505,0.465
23,0.0,0.505,0.465
24,0.0,0.504,0.465
25,0.0,0.504,0.465
26,0.0,0.504,0.466
27,0.0,0.504,0.466
28,0.0,0.504,0.466
29,0.0,0.504,0.466
30,0.0,0.504,0.466
31,0.0,0.504,0.466
32,0.0,0.504,0.466
33,0.0,0.504,0.466
34,0.0,0.504,0.467
35,0.0,0.504,0.467
36,0.0,0.504,0.468
37,0.0,0.504,0.468
38,0.0,0.504,0.469
39,0.0,0.504,0.469
40,0.0,0.504,0.469
41,0.0,0.504,0.469
42,0.0,0.504,0.47
43,0.0,0.504,0.47
44,0.0,0.504,0.47
45,0.0,0.504,0.47
46,0.0,0.504,0.47
47,0.0,0.504,0.47
48,0.0,0.504,0.47
49,0.0,0.504,0.47
50,0.0,0.504,0.47
51,0.0,0.504,0.47
52,0.0,0.504,0.47
53,0.0,0.504,0.47
54,0.0,0.504,0.47
55,0.0,0.504,0.47
56,0.0,0.504,0.47
57,0.0,0.504,0.47
58,0.0,0.504,0.47
59,0.0,0.504,0.47
60,0.0,0.503,0.469
61,0.0,0.503,0.469
62,0.0,0.503,0.469
63,0.0,0.503,0.469
64,0.0,0.503,0.469
65,0.0,0.503,0.469
66,0.015,0.503,0.469
67,0.015,0.503,0.469
68,0.015,0.503,0.468
69,0.015,0.503,0.468
70,0.055,0.503,0.468
71,0.055,0.503,0.468
72,0.055,0.503,0.468
73,0.055,0.503,0.468
74,0.096,0.503,0.468
75,0.096,0.503,0.468
76,0.096,0.503,0.467
77,0.096,0.503,0.467
78,0.136,0.503,0.467
79,0.136,0.503,0.467
80,0.136,0.503,0.467
81,0.136,0.503,0.467
82,0.136,0.503,0.466
83,0.136,0.503,0.466
84,0.17600000000000002,0.503,0.466
85,0.17600000000000002,0.503,0.466
86,0.17600000000000002,0.503,0.466
87,0.17600000000000002,0.503,0.466
88,0.21600000000000005,0.503,0.466
89,0.21600000000000005,0.503,0.466
90,0.21600000000000005,0.503,0.466
91,0.21600000000000005,0.503,0.466
92,0.21600000000000005,0.503,0.466
93,0.21600000000000005,0.503,0.466
94,0.257,0.503,0.466
95,0.257,0.503,0.466
96,0.257,0.503,0.466
97,0.257,0.503,0.466
98,0.298,0.503,0.466
99,0.298,0.503,0.466
100,0.298,0.503,0.466
101,0.298,0.503,0.466
102,0.337,0.503,0.466
103,0.337,0.503,0.466
104,0.337,0.503,0.466
105,0.337,0.503,0.466
106,0.337,0.503,0.466
107,0.337,0.503,0.466
108,0.378,0.503,0.466
109,0.378,0.503,0.466
110,0.378,0.503,0.466
111,0.378,0.503,0.466
112,0.42,0.503,0.466
113,0.42,0.503,0.466
114,0.42,0.503,0.466
115,0.42,0.503,0.466
116,0.42,0.502,0.466
117,0.42,0.502,0.466
118,0.461,0.502,0.466
119,0.461,0.502,0.466
120,0.461,0.502,0.467
121,0.461,0.502,0.467
122,0.501,0.502,0.467
123,0.501,0.502,0.467
124,0.501,0.502,0.467
125,0.501,0.502,0.467
126,0.501,0.502,0.467
127,0.501,0.502,0.467
128,0.542,0.502,0.466
129,0.542,0.502,0.466
130,0.542,0.502,0.467
131,0.542,0.502,0.467
132,0.5820000000000001,0.502,0.467
133,0.5820000000000001,0.502,0.467
134,0.5820000000000001,0.502,0.467
135,0.5820000000000001,0.502,0.467
136,0.5820000000000001,0.502,0.467
137,0.5820000000000001,0.502,0.467
138,0.622,0.502,0.467
139,0.622,0.502,0.467
140,0.622,0.502,0.467
141,0.622,0.502,0.467
142,0.662,0.502,0.468
143,0.662,0.502,0.468
144,0.662,0.502,0.468
145,0.662,0.502,0.468
146,0.7020000000000001,0.502,0.47
147,0.7020000000000001,0.502,0.47
148,0.7020000000000001,0.503,0.473
149,0.7020000000000001,0.503,0.473
150,0.7020000000000001,0.503,0.473
151,0.7020000000000001,0.503,0.473
152,0.742,0.503,0.475
153,0.742,0.505,0.48
154,0.742,0.503,0.475
155,0.742,0.505,0.48
156,0.7829999999999999,0.506,0.485
157,0.7829999999999999,0.506,0.485
158,0.7829999999999999,0.507,0.4920000000000001
159,0.7829999999999999,0.507,0.4920000000000001
160,0.7829999999999999,0.507,0.4920000000000001
161,0.7829999999999999,0.507,0.4920000000000001
162,0.823,0.507,0.501
163,0.823,0.507,0.501
164,0.823,0.507,0.513
165,0.823,0.507,0.513
166,0.863,0.507,0.524
167,0.863,0.507,0.524
168,0.863,0.505,0.5329999999999999
169,0.863,0.505,0.5329999999999999
170,0.903,0.505,0.5329999999999999
171,0.903,0.505,0.5329999999999999
172,0.903,0.505,0.5329999999999999
173,0.903,0.505,0.5329999999999999
174,0.903,0.504,0.5429999999999999
175,0.943,0.503,0.551
