,time,2dmu,2dmv
0,0.0,0.5,0.5
1,0.0,0.5,0.5
2,0.0,0.5,0.5
3,0.0,0.5,0.5
4,0.0,0.5,0.5
5,0.0,0.5,0.5
6,0.0,0.5,0.5
7,0.0,0.5,0.5
8,0.0,0.5,0.5
9,0.0,0.5,0.5
10,0.0,0.5,0.5
11,0.0,0.5,0.5
12,0.0,0.5,0.5
13,0.0,0.5,0.5
14,0.0,0.5,0.5
15,0.0,0.5,0.5
16,0.0,0.5,0.5
17,0.0,0.5,0.5
18,0.0,0.5,0.5
19,0.0,0.5,0.5
20,0.0,0.5,0.5
21,0.0,0.5,0.5
22,0.0,0.5,0.5
23,0.0,0.5,0.5
24,0.0,0.5,0.5
25,0.0,0.5,0.5
26,0.0,0.5,0.5
27,0.0,0.5,0.5
28,0.0,0.5,0.5
29,0.0,0.5,0.5
30,0.0,0.5,0.5
31,0.0,0.5,0.5
32,0.0,0.5,0.5
33,0.0,0.5,0.5
34,0.0,0.5,0.5
35,0.0,0.5,0.5
36,0.0,0.5,0.5
37,0.0,0.5,0.5
38,0.0,0.5,0.5
39,0.0,0.5,0.5
40,0.0,0.5,0.5
41,0.0,0.5,0.5
42,0.0,0.5,0.5
43,0.0,0.5,0.5
44,0.0,0.5,0.5
45,0.0,0.5,0.5
46,0.0,0.5,0.5
47,0.0,0.5,0.5
48,0.0,0.5,0.5
49,0.0,0.5,0.5
50,0.0,0.5,0.5
51,0.0,0.5,0.5
52,0.0,0.5,0.5
53,0.0,0.5,0.5
54,0.0,0.5,0.5
55,0.0,0.5,0.5
56,0.0,0.5,0.5
57,0.0,0.5,0.5
58,0.0,0.5,0.5
59,0.0,0.5,0.5
60,0.0,0.5,0.5
61,0.0,0.5,0.5
62,0.0,0.5,0.5
63,0.0,0.5,0.5
64,0.0,0.5,0.5
65,0.0,0.5,0.5
66,0.0,0.5,0.5
67,0.0,0.5,0.5
68,0.0,0.5,0.5
69,0.0,0.5,0.5
70,0.0,0.5,0.5
71,0.0,0.5,0.5
72,0.0,0.5,0.5
73,0.0,0.5,0.5
74,0.0,0.5,0.5
75,0.0,0.5,0.5
76,0.0,0.5,0.5
77,0.0,0.5,0.5
78,0.0,0.5,0.5
79,0.0,0.5,0.5
80,0.0,0.5,0.5
81,0.0,0.5,0.5
82,0.0,0.5,0.5
83,0.0,0.5,0.5
84,0.0,0.5,0.5
85,0.0,0.5,0.5
86,0.0,0.5,0.5
87,0.0,0.5,0.5
88,0.0,0.5,0.5
89,0.0,0.5,0.5
90,0.0,0.5,0.5
91,0.0,0.5,0.5
92,0.0,0.5,0.5
93,0.0,0.5,0.5
94,0.0,0.5,0.5
95,0.0,0.5,0.5
96,0.0,0.5,0.5
97,0.0,0.5,0.5
98,0.0,0.5,0.5
99,0.0,0.5,0.5
100,0.0,0.5,0.5
101,0.0,0.5,0.5
102,0.0,0.5,0.5
103,0.0,0.5,0.5
104,0.0,0.5,0.5
105,0.0,0.5,0.5
106,0.0,0.5,0.5
107,0.0,0.5,0.5
108,0.0,0.5,0.5
109,0.0,0.5,0.5
110,0.0,0.5,0.5
111,0.0,0.5,0.5
112,0.0,0.5,0.5
113,0.0,0.5,0.5
114,0.0,0.5,0.5
115,0.0,0.5,0.5
116,0.0,0.5,0.5
117,0.0,0.5,0.5
118,0.0,0.5,0.5
119,0.0,0.5,0.5
120,0.0,0.5,0.5
121,0.0,0.5,0.5
122,0.014,0.5,0.5
123,0.014,0.5,0.5
124,0.014,0.5,0.5
125,0.054000000000000006,0.5,0.5
126,0.014,0.5,0.5
127,0.014,0.5,0.5
128,0.054000000000000006,0.5,0.5
129,0.014,0.5,0.5
130,0.054000000000000006,0.5,0.5
131,0.054000000000000006,0.5,0.5
132,0.095,0.5,0.5
133,0.095,0.5,0.5
134,0.095,0.5,0.5
135,0.095,0.5,0.5
136,0.136,0.5,0.5
137,0.136,0.5,0.5
138,0.136,0.5,0.5
139,0.136,0.5,0.5
140,0.136,0.5,0.5
141,0.136,0.5,0.5
142,0.17600000000000002,0.5,0.5
143,0.17600000000000002,0.5,0.5
144,0.17600000000000002,0.5,0.5
145,0.17600000000000002,0.5,0.5
146,0.21600000000000005,0.5,0.5
147,0.21600000000000005,0.5,0.5
148,0.21600000000000005,0.5,0.5
149,0.21600000000000005,0.5,0.5
150,0.21600000000000005,0.5,0.5
151,0.21600000000000005,0.5,0.5
152,0.258,0.5,0.5
153,0.258,0.5,0.5
154,0.258,0.5,0.5
155,0.258,0.5,0.5
156,0.298,0.5,0.5
157,0.298,0.5,0.5
158,0.298,0.5,0.5
159,0.298,0.5,0.5
160,0.298,0.5,0.5
161,0.298,0.5,0.5
162,0.338,0.5,0.5
163,0.338,0.5,0.5
164,0.338,0.5,0.5
165,0.338,0.5,0.5
166,0.379,0.5,0.5
167,0.379,0.5,0.5
168,0.379,0.5,0.5
169,0.379,0.5,0.5
170,0.418,0.5,0.5
171,0.418,0.5,0.5
172,0.418,0.5,0.5
173,0.418,0.5,0.5
174,0.418,0.5,0.5
175,0.459,0.5,0.5
176,0.418,0.5,0.5
177,0.459,0.5,0.5
178,0.459,0.5,0.5
179,0.459,0.5,0.5
180,0.5,0.5,0.5
181,0.5,0.5,0.5
182,0.5,0.5,0.5
183,0.5,0.5,0.5
184,0.5,0.5,0.5
185,0.5,0.5,0.5
186,0.541,0.5,0.5
187,0.541,0.5,0.5
188,0.541,0.5,0.5
189,0.5820000000000001,0.5,0.5
190,0.5820000000000001,0.5,0.5
191,0.541,0.5,0.5
192,0.5820000000000001,0.5,0.5
193,0.5820000000000001,0.5,0.5
194,0.5820000000000001,0.5,0.5
195,0.5820000000000001,0.5,0.5
196,0.623,0.5,0.5
197,0.623,0.5,0.5
198,0.623,0.5,0.5
199,0.623,0.5,0.5
200,0.664,0.5,0.5
201,0.664,0.5,0.5
202,0.664,0.5,0.5
203,0.664,0.5,0.5
204,0.664,0.5,0.5
205,0.664,0.5,0.5
206,0.7040000000000001,0.5,0.5
207,0.7040000000000001,0.5,0.5
208,0.7040000000000001,0.5,0.5
209,0.7040000000000001,0.5,0.5
210,0.7440000000000001,0.5,0.5
211,0.7440000000000001,0.5,0.5
212,0.7440000000000001,0.5,0.5
213,0.7440000000000001,0.5,0.5
214,0.785,0.5,0.5
215,0.785,0.5,0.5
216,0.785,0.5,0.5
217,0.785,0.5,0.5
218,0.785,0.5,0.5
219,0.785,0.5,0.5
220,0.826,0.5,0.5
221,0.826,0.5,0.5
222,0.826,0.5,0.5
223,0.826,0.5,0.5
224,0.866,0.5,0.5
225,0.866,0.5,0.5
226,0.866,0.5,0.5
227,0.866,0.5,0.5
228,0.866,0.5,0.5
229,0.866,0.5,0.5
230,0.906,0.5,0.5
231,0.906,0.5,0.5
232,0.906,0.5,0.5
233,0.906,0.5,0.5
234,0.947,0.5,0.5
235,0.947,0.5,0.5
236,0.947,0.5,0.5
237,0.947,0.5,0.5
238,0.947,0.5,0.5
239,0.947,0.5,0.5
240,0.987,0.5,0.5
241,0.987,0.5,0.5
242,0.987,0.5,0.5
243,0.987,0.5,0.5
244,1.028,0.5,0.5
245,1.028,0.5,0.5
246,1.028,0.5,0.5
247,1.028,0.5,0.5
248,1.069,0.5,0.5
249,1.069,0.5,0.5
250,1.069,0.5,0.5
251,1.069,0.5,0.5
252,1.069,0.5,0.5
253,1.069,0.5,0.5
254,1.111,0.5,0.5
255,1.111,0.5,0.5
256,1.111,0.5,0.5
257,1.111,0.5,0.5
258,1.151,0.5,0.5
259,1.151,0.5,0.5
260,1.151,0.5,0.5
261,1.151,0.5,0.5
262,1.151,0.5,0.5
263,1.151,0.5,0.5
264,1.1909999999999998,0.5,0.5
265,1.1909999999999998,0.5,0.5
266,1.1909999999999998,0.5,0.5
267,1.1909999999999998,0.5,0.5
268,1.232,0.5,0.5
269,1.232,0.5,0.5
270,1.232,0.5,0.5
271,1.232,0.5,0.5
272,1.232,0.5,0.5
273,1.232,0.5,0.5
274,1.273,0.5,0.5
275,1.273,0.5,0.5
276,1.273,0.5,0.5
277,1.273,0.5,0.5
278,1.3130000000000002,0.5,0.5
279,1.3130000000000002,0.5,0.5
280,1.3130000000000002,0.5,0.5
281,1.3130000000000002,0.5,0.5
282,1.3130000000000002,0.5,0.5
283,1.3130000000000002,0.5,0.5
284,1.354,0.5,0.5
285,1.354,0.5,0.5
286,1.354,0.5,0.5
287,1.354,0.5,0.5
288,1.394,0.5,0.5
289,1.394,0.5,0.5
290,1.394,0.5,0.5
291,1.394,0.5,0.5
292,1.4340000000000002,0.5,0.5
293,1.4340000000000002,0.5,0.5
294,1.4340000000000002,0.5,0.5
295,1.4340000000000002,0.5,0.5
296,1.4340000000000002,0.5,0.5
297,1.4340000000000002,0.5,0.5
298,1.474,0.5,0.5
299,1.474,0.5,0.5
300,1.474,0.5,0.5
301,1.474,0.5,0.5
302,1.514,0.5,0.5
303,1.514,0.5,0.5
304,1.514,0.5,0.5
305,1.514,0.5,0.5
306,1.514,0.5,0.5
307,1.514,0.5,0.5
308,1.554,0.5,0.5
309,1.554,0.5,0.5
310,1.554,0.5,0.5
311,1.554,0.5,0.5
312,1.594,0.5,0.5
313,1.594,0.5,0.5
314,1.594,0.5,0.5
315,1.594,0.5,0.5
316,1.634,0.5,0.5
317,1.634,0.5,0.5
318,1.634,0.5,0.5
319,1.634,0.5,0.5
320,1.634,0.5,0.5
321,1.675,0.5,0.5
322,1.675,0.5,0.5
323,1.675,0.5,0.5
324,1.675,0.5,0.5
325,1.716,0.5,0.5
326,1.716,0.5,0.5
327,1.634,0.5,0.5
328,1.716,0.5,0.5
329,1.716,0.5,0.5
330,1.716,0.5,0.5
331,1.757,0.5,0.5
332,1.716,0.5,0.5
333,1.757,0.5,0.5
334,1.757,0.5,0.5
335,1.757,0.5,0.5
336,1.798,0.5,0.5
337,1.798,0.5,0.5
338,1.798,0.5,0.5
339,1.798,0.5,0.5
340,1.798,0.5,0.5
341,1.798,0.5,0.5
342,1.838,0.5,0.5
343,1.838,0.5,0.5
